,company,job title,location,job description,salary estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
202,"Convera
4.3","Senior Software Engineer (Expertise in Spring & Spring Boot, Apache Camel, Apache Kafka, REST API, Microservices, Rabbit MQ, KAFKA)",Pune,"As a Senior Software Engineer with expertise in Spring Boot, Apache Camel, Apache Kafka, REST API, Microservices and Rabbit MQ with Convera based in our Pune office, you will be responsible for developing, implementing new software, maintaining and improving existing software.

You will be responsible for:
Ensuring that software functionality is implemented with a with a focus on code optimization and organization
Recommending improvements to existing software programs
Troubleshooting application issues and coordinate issue resolution with operations, functional, and technical teams
Working with the software development team and Service providers in a geographically distributed structure
Working independently on complex projects
You should apply if you have:
B.E. / B.Tech. / MCA in Computer Science, Engineering or related field is required
8+ years of development experience in spring boot, apache camel, message broker and microservices.
Must be able to code in prevailing technologies including java, spring boot, apache camel including hands-on expertise with cloud native solutions from AWS
Strong hands on experience in apache camel (eip patterns, routers, processors, exchange, junit etc).
Experience in streaming message queuing technologies apache kafka, rabbitmq etc
Proficient microservices concepts & design patterns.
Experience in plsql, oracle db, jpa
Experience in docker, kubernetes is preferred
Experience using build tools like maven, gradle.
Experience in integration technologies like Tibco BW/EMS is good to have
Knowledge of performance and application testing, scheduling tool.
Prior experience with financial domain is a plus
Knowledge of architecture design concepts, object-oriented design and techniques
Experience in Agile and Iterative development methodologies
Problem solving skills with a can-do attitude
A self-starter attitude with the ability to multi-task, prioritize, manage workload, and consistently deliver results
Working knowledge in creating CI/CD pipeline for single page application.
Fluency working with Git, Core Security concepts and threats
Thorough knowledge of Tools - JIRA, Jenkins
About Convera

Convera is the largest non-bank B2B cross-border payments company in the world. Formerly Western Union Business Solutions, we leverage decades of industry expertise and technology-led payment solutions to deliver smarter money movements to our customers – helping them capture more value with every transaction. Convera serves more than 30,000 customers ranging from small business owners to enterprise treasurers to educational institutions to financial institutions to law firms to NGOs.
Our teams care deeply about the value we bring to our customers which makes Convera a rewarding place to work. This is an exciting time for our organization as we build our team with growth-minded, results-oriented people who are looking to move fast in an innovative environment.
As a truly global company with employees in over 20 countries, we are passionate about diversity; we seek and celebrate people from different backgrounds, lifestyles, and unique points of view. We want to work with the best people and ensure we foster a culture of inclusion and belonging.

We offer an abundance of competitive perks and benefits including:

Competitive salary
Opportunity to earn an annual bonus
Great career growth and development opportunities in a global organization
A flexible approach to work

There are plenty of amazing opportunities at Convera for talented, creative problem solvers who never settle for good enough and are looking to transform Business to Business payments. Apply now if you’re ready to unleash your potential.
#LI-NV1
To apply to this job, click Easy Apply
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),10000+ Employees,Company - Public,Finance,Financial Transaction Processing,1851,$5 to $10 billion (USD)
203,Appcoder Solutions,Senior .Net Developer,Thrissur,"Required skills for C# developers
· Bachelor's/Degree in Engineering/Computer Science (or equivalent experience)
· 3+ years of experience as a developer specializing in C#
· Capability to collaborate with a group of developers
· Experience with full-stack development
· Well-versed in technologies such as MVC/C#, JavaScript, and SQL databases
· Ability to adapt quickly to a multicultural environment
· Ability to speak fluent English with strong interpersonal skills
· Knowledge of code versioning systems such as Git, SVN, and Mercurial is required
· Knowledge of continuous integration
C# developer job responsibilities
Ø Work on scheduling and reporting activities to create management systems
Ø Create actionable C# solutions and services
Ø Work on creating feature-rich scheduling, tracking, and reporting solutions
Ø Perform checks to detect technical risks and difficulties connected to projects, then report and propose a solution strategy
Ø Create, integrate, and test new features in a variety of apps
Ø Maintain frequent communication with team members and work closely with them throughout the development process
Ø Write C# code that is clean, efficient, scalable, and dependable
Ø Coordination and progress updates with the PM’s team and other developers
Job Type: Full-time
Salary: ₹50,000.00 - ₹75,000.00 per month
Schedule:
Day shift
Ability to commute/relocate:
Valapad, Thrissur, Trichur - 680567, Kerala: Reliably commute or planning to relocate before starting work (Required)
Education:
Diploma (Required)
Experience:
total work: 1 year (Required)
Speak with the employer
+91 8606762474
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
204,"BOEING
3.8",Experienced Software Engineer - Full Stack,Bangalore,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Overview
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee wellbeing.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
Boeing Digital Aviation Solutions team is currently looking for one Flight Domain - Navigation Solutions Experienced Software Engineer - Full Stack to join their team in Bengaluru, KA. As an Experienced Software Engineer, you will be part of the Boeing Global Services Digital Solutions team, which develops software applications and products that create direct value to its customers. We provide re-vamped work environments focused on delivering data-driven solutions at a rapidly increased pace over traditional development. Be a part of our passionate and motivated team who are excited to use the latest in software technologies for modern web and mobile application development. Through our products we deliver innovative solutions to our global customer base at an accelerated pace.
Position Responsibilities:
Estimate user stories/features (story point estimation) and tasks in hours with the required level of accuracy and commit them as part of Sprint Planning.
Contributes to the Backlog refinement meetings by promptly asking relevant questions to ensure requirements achieve the right level of DOR.
Works with the Product Owner to confirm that the code and acceptance tests reflect the desired functionality.
Raise any impediments/risks (technical/operational/personal) they come across and approaches Scrum Master/Technical Architect/PO accordingly to arrive at a solution.
Update the status and the remaining efforts for their tasks on a daily basis
Ensures change requests are treated correctly and tracked in the system, impact analysis done and risks/timelines are appropriately communicated.
Develops working software towards committed Team PI Objectives and Iteration plans.
Delivers working software in accordance with expected quality standards.
Designs for testability: Design and evolve the system to support testability and test automation.
Works on prototyping and evaluates technical feasibility
Employer will not sponsor applicants for employment visa status.
Basic Qualifications (Required Skills/Experience): (9-12 years)
Primary Skills:
Education/experience typically acquired through advanced education (e.g. Bachelor) and typically 9 to 12 years' related work experience or an equivalent combination of education and experience (e.g. Master 8 to 11 years' related work experience.
Java, Data integration service with REST API, Session and Exception Handler, JSON and XML
Experience in the Architecting, Designing and Developing full stack modules and components
Experience with Micro services based architecture
Springboot, Spring MVC, Spring JPA, Spring Security
Experience in designing REST API based applications
Azure cloud experience
Must be able to develop reusable components
Experience in writing testable, scalable, flexible, robust and efficient applications
Must write unit test cases
Knowledge on PostgreSQL, PostGIS, ArcGIS, QGIS, NoSQL
Experience with Container based approach with Docker, Kubernetes
Experience working in DevOps environment
Secondary Skills:
Front End web development experience in Angular
Experience with Python
Preferred Qualifications (Desired Skills/Experience):
Certification in Azure cloud
Knowledge on DO-200, DO-272
Knowledge of Aviation domain, Arinc 424, AMDB, Navigation databases, Weather
Agile (BDD with JUnit and Code repositories in Git – with feature branch based development CI/CD)
Knowledge on Standards for Processing Aeronautical Data
Knowledge on Aerodrome Mapping Information
Knowledge on Airspace domain
Typical Education & Experience:
Education/experience typically acquired through advanced education (e.g. Bachelor) and typically 9 to 12 years' related work experience or an equivalent combination of education and experience (e.g. Master 8 to 11 years' related work experience.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),10000+ Employees,Company - Public,Aerospace & Defence,Aerospace & Defence,1916,$10+ billion (USD)
205,BPSPLUS PVT LTD,Sr. iOS Developer,Bangalore,"Address: Office No-06, Gamma Block, 3rd Floor, Sigma Soft Tech Park, Whitefield Main Road, Varthur Kodi, Bangalore
Walkin anyday From: 10:00am to 05:00pm
Contact at 9486897750
Lead iOS Developer Position Summary:
PayRup is looking for an enthusiastic iOS Lead Developer for our payment application projects.
This is a great position for a self-motivated driven individual, seeking a high responsibility role with room for growth.
Desired skills and experience:
iOS programmer with 4-10 years of experience with an understanding of iOS SDK, Swift language, and mobile app development.
Xcode13 system version
Experience in developing iPhone/iPad applications would be a plus.
Strong knowledge of Cocoa and Cocoa Touch Frameworks.
Strong background in mobile design patterns for iOS.
Should have knowledge of Storyboard, CoreData, and QuartzCore, and ARC, etc.
Solid knowledge in REST API, XML, SOAP, and JSON. Strong experience with object-oriented analysis, design, and programming (OOA/OOD/OOP).
Flexibility and willingness to learn in a high-pressure start-up environment.
Ability to adapt and pick up new techniques and technology.
Ability to analyze problems and identify solutions with minimal direction.
Tools knowledge: XCode 7.2 and above.
Working knowledge in Agile Methodology.
Ability to work on multiple projects at one time.
Roles & Responsibilities:
Lead and help our iOS developer team in developing the iOS Mobile App.
Collaborate with cross-functional teams to define, design, and ship new features.
Architect and code advanced applications for the iOS platform.
Understanding business requirements and creating customer workflows.
Develop new and existing iOS applications.
Provide estimates on development cycles.
Work on bug fixing and improving application performance.
Deliver across the entire app life cycle concept, design, build, deploy, test, release to app stores, and support.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Development based on the client requirements.
Assist in creating functional/technical specifications for new mobile applications.
Test, debug, and maintain the application software throughout the product lifecycle.
Take ownership of the project through the entire development lifecycle.
Primary duties include Programming, debugging, UI design, focusing on usability specific to the iPhone application.
Job Type: Full-time
Salary: ₹500,000.00 - ₹1,500,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Whitefield, Bengaluru - 560066, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Notice Period
Current CTC
Experience:
total work: 3 years (Required)
Work Location: One location
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
206,Zerotime Solutions,Node js developer,Ahmedabad,"Senior Nodejs Developer
Responsibilities: 1. Developing and maintaining all server-side network components. 2. Ensuring optimal performance of the central database and responsiveness to front-end requests. 3. Collaborating with front-end developers on the integration of elements. 4. Designing customer-facing UI and back-end services for various business processes. 5. Developing high-performance applications by writing testable, reusable, and efficient code. 6. Implementing effective security protocols, data protection measures, and storage solutions. 7. Running diagnostic tests, repairing defects, and providing technical support. 8. Documenting Node.js processes, including database schemas, as well as preparing reports. 9. Recommending and implementing improvements to processes and technologies. 10. Keeping informed of advancements in the field of Node.js development.
Job Types: Full-time, Regular / Permanent
Salary: ₹30,000.00 - ₹120,000.00 per month
Benefits:
Leave encashment
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Ahmedabad, Ahmedabad - 380015, Gujarat: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
software development: 1 year (Required)
Node.js: 2 years (Required)
Language:
English (Preferred)
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
207,"Digital Avenues Pte Ltd
4.3",Dot Net Developer,Patna,"Digital Avenues has been servicing clients from across the world since 1999. Over the years, we have developed large-scale and complex products from startups to Fortune 100 companies as well as some of the top universities in the world. The startups we have worked with have given us the opportunity to experiment with and implement new technologies, and this among many other factors have helped some of our clients to win awards as well as become publicly listed companies.
When it comes to technology, we enjoy experimenting with and implementing new ideas - whether it be large scale adtech platforms, fintech solutions or blockchain implementation. More than 95% of our clients are US based and our teams are spread across India, Philippines, Indonesia, Singapore and the US. If you enjoy challenges and are looking to be a part of a team that prides itself in solving complex problems, then Digital Avenues is the place for you.
Job Summary:
To develop dynamic web applications and services on the Microsoft .NET platform.
Job Responsibility
Code, test and debug best in class software programs on the MS .NET Platform, which includes front-end, middle-tier and back-end applications and services
Provide input into the architecture and design of software solutions
Support the development of estimates
Active involvement in all phases of software development life cycle including analysis, design, development, testing and support
Maintain accurate and up to date documentation of code and its changes
Provide assistance to junior developers
Take ownership of the quality and timeliness of deliveries
Adhere to Software Development policies and guidelines
What’s in it for you?
Be part of a highly agile and adaptive global team of top talents
Work on challenging projects and develop solutions for clients from USA, UK and APAC
Work on a variety of technologies and domains like Adtech, Fintech, Blockchain, eCommerce, BI, Serverless and Cloud computing
Don’t get lost in the crowd. Make a difference by contributing and adding value to all phases of the development lifecycle. Participate in key decisions and share your ideas for change
Be recognized. With high transparency and visibility, your career progression will be a direct result of your efforts and capabilities
Immense potential to upskill and innovate
A flexible work environment leading to a healthy work life balance
Specification / Skills / Experience:
In addition to possessing good communication skills, being self-motivated, focused on delivery and paying attention to detail, the candidate should have excellent knowledge and experience in the following technologies/areas:
Primary skills (Must have):
C# with good understanding of OOPS, design patterns and multi-threading
ASP.Net MVC, RESTful services, WCF, JQuery, Java Script
Good knowledge of SQL Server & T-SQL
Strong analytical and problem solving skills
Ability to understand business requirements and translate them into technical requirements
Secondary skills (Nice to have):
.Net Core Framework
HTML/CSS
Angular
Job Type: Full-time
Salary: ₹400,000.00 - ₹1,000,000.00 per year
Benefits:
Health insurance
Schedule:
Monday to Friday
Experience:
.NET: 2 years (Preferred)
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1 to 50 Employees,Company - Private,Information Technology,Information Technology Support Services,2000,Unknown / Non-Applicable
208,Clikzop Innovations Pvt. Ltd.,Wordpress Developer,India,"Responsibilities:
Create website layout/user interface by using wordpress.
Integrate data from various back-end services and databases
Manage front-end and back-end website development
Create WordPress plug-ins and themes
Conducting website performance tests.
Troubleshooting content issues.
Requirements:
Bachelor’s degree in computer science or a similar field.
Minimum 6 months of work experience as a WordPress developer.
Good understanding of website architecture and aesthetics.
Ability to manage projects.
Good communication skills.
Job Type: Full-time
Salary: ₹15,000.00 - ₹20,000.00 per month
Benefits:
Leave encashment
Paid sick time
Schedule:
Day shift
Supplemental pay types:
Overtime pay
Yearly bonus
Ability to commute/relocate:
Zirakpur, Zirakpur - 140603, Punjab: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 1 year (Preferred)
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
209,"Fives
3.7",Backend Engineer/ IOT Developer,Chennai,"Job location
Job location
Asia, India, Tamil Nadu, Chennai
City and Zip code
600017
Job details
Job title
Backend Engineer/ IOT Developer
Job type
Permanent position
Job content
Job description
Fives is a global industrial engineering group based in Paris, France, that designs and supplies machines, process equipment and production lines for the world’s largest industrial sectors including aerospace, automotive, steel, aluminium, glass, cement, logistics and energy. Headquartered in Paris, Fives is located in over 30 countries with more than 8000 employees.
Fives is seeking a Software Engineer / Senior Software Engineer for their office located in Chennai, India. The position is an integral part of the Group IT development team working on custom software solutions for the Group IT requirements. We are looking for engineer specialized in backend technology.
You’ll enjoy working with us if
You want to work with a team that values collaboration, empowerment, and diversity
You like solving hard problems
You are interested in distributed systems and edge computing

Our stack
Linux (Debian)
NodeJS (Typescript) and Go
InfluxDB & MySQL
MQTT
Grafana
WebSocket
WebRTC
Docker and Vagrant

You don't need to be an expert in all those technologies, we believe it is more relevant to work with people who:
Can be creative and bring new ideas to the table
Want to learn with others
Enjoy working in a team Required skills
Proficient in building REST APIs
Good understanding of database technology
Confident with source control and continuous integration Git/Github
Solid knowledge of programming, algorithms, and data structures
Good communication skills both verbal and written
Education and Experiences
Company: Fives India Engineering & Projects Pvt. Ltd.
Job title: Software Engineer / Senior Software Engineer (Digital/IoT backend engineer)
Job location: Chennai, Tamil Nadu, India
Job department: IT
Educational qualification: BE/B.Tech/MCA in Computer Science or related field.
Work experience: 5 – 8 years
Applicant criteria
Job
IT

General information
Division
Take part in the Sustainability Industry!

Every day in 30 countries, we (8,000 people) create the sustainable solutions the world needs by inventing the technologies of tomorrow across the entire spectrum of industry: from metallurgy to advanced logistics, from cement plants to the tech industry, from the IoT to aerospace.


By Joining Fives, you'll become an entrepreneur who is involved in the design and management of the project from start to finish. Come and work with a group of passionate women and men, proud to be pioneers and above all proud to make the world move forward.
Reference number
2022-3224
Job opening category
Standard
Country
India
Location site
Fives India Engineering & Projects Pvt. Ltd. - Chennai

Division
Take part in the Sustainability Industry!

Every day in 30 countries, we (8,000 people) create the sustainable solutions the world needs by inventing the technologies of tomorrow across the entire spectrum of industry: from metallurgy to advanced logistics, from cement plants to the tech industry, from the IoT to aerospace.


By Joining Fives, you'll become an entrepreneur who is involved in the design and management of the project from start to finish. Come and work with a group of passionate women and men, proud to be pioneers and above all proud to make the world move forward.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),5001 to 10000 Employees,Company - Private,Manufacturing,Machinery Manufacturing,1812,$2 to $5 billion (USD)
210,"Cabot
3.7",Software Engineer/Senior Software Engineer/TL - .NET,Cochin,"We are looking for an experienced .NET developer who is proficient with the languages/technologies of .NET framework. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Design, develop and debug apps using .NET programming languages
2. Build and maintain efficient, reusable and reliable code
3. Ensure the performance, quality, and responsiveness of applications
4. Ability to respond to various development issues and coordinate with the stakeholders
5. Perform full life-cycle development with minimal supervision
SKILLES YOU NEED
1. Expert in working with .NET languages/.NET frameworks/SQL server/MVC
2. Proficient in JavaScript/CSS/HTML
3. Experience with popular web application frameworks
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
EXPERIENCE
4-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
211,"Alkegen
3.4",SharePoint Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Job Requirements:
We are looking to hire a talented SharePoint developer to create customized SharePoint solutions for our company. As a SharePoint developer, you will be responsible for configuring and customizing SharePoint systems according to company specifications, building scalable web applications, writing and modifying code, debugging software, and training staff.
To ensure success as a SharePoint developer, you should have extensive knowledge of SharePoint and MS Office software, proficiency with front-end programming languages, and the ability to solve complex software issues. Ultimately, a top-class SharePoint developer can create clean, scalable SharePoint websites that meet all company design and functionality requirements.
Responsibilities:
Meeting with the design team to review website and application requirements.
Setting tasks and development goals.
Configuring the company SharePoint systems to specified requirements.
Developing new web components using XML, .NET, SQL, and C#.
Designing, coding, and implementing scalable applications.
Extending SharePoint functionality with PowerApps and PowerAutomate.
Testing and debugging code.
Reviewing website interface and software stability.
Troubleshooting software issues.
Maintaining and updating SharePoint applications.
Providing systems training to staff and customers.
Qualifications/ Experience:
Bachelor’s degree in computer science or software engineering.
MOSS or WSS certification.
Previous experience as a SharePoint developer.
Extensive knowledge of C#, ASP.NET, and .NET Frameworks.
Familiarity with JavaScript, HTML5, CSS, XML, jQuery, SQL Server, and Web Services.
High-level coding skills.
Ability to solve complex software issues.
Ability to project manage.
Detail orientated.
Self-motivated.
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
212,"Cabot
3.7",Software Engineer / Senior Software Engineer - Angular,Cochin,"We are looking for an experienced JavaScript developer who is proficient with AngularJS applications. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Design, develop and debug apps with AngularJS
2. Ensure the performance, quality, and responsiveness of applications
3. Ability to respond to various development issues and coordinate with the stakeholders
4.Perform full life-cycle development with minimal supervision
5. Building reusable components and front-end libraries for future use
SKILLS YOU NEED
1. Ability to deliver a complete front end application using AngularJS
2. Strong proficiency in JavaScript/CSS/HTML
3. Experience with data structure libraries
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
EXPERIENCE
3-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
213,"Cabot
3.7",Software Engineer / Senior Software Engineer - Node.js,Cochin,"We are looking for an experienced Node.js developer to join our team. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Development of back-end logic and integrating the front-end elements into the application
2. Ensure the performance, quality, and responsiveness of applications
3. Ability to respond to various development issues and coordinate with the stakeholders
4. Perform full life-cycle development with minimal supervision
SKILLS YOU NEED
1. Strong proficiency in JavaScript/CSS/HTML
2. Thorough knowledge of Node.js and frameworks available for it
3. Basic understanding of front-end technologies
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
5. Knowledge of PHP/.NET/Wordpress will be a plus
EXPERIENCE
3-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
214,"Alkegen
3.4",Dynamics 365 CE Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Dynamics 365 CE Developer Responsibilities:
Deep understanding and experience using the MS D365 CE platform
Manage the change control management process of future changes, releases, updates, and enhancements of the D365 CE environments: Production, UAT and Development.
Practical experience in translating business requirements into well-architected solutions that best leverage the D365 CE platform capabilities
Ability to independently lead technical design sessions and develop detailed technical solution documentation that is aligned with current business objectives and the application landscape
Document, develop and test working solutions, integrations, and data migration elements of D365 CE applications
Demonstrable ability to leverage standard D365 features and ability to identify conditions when D365 should be customized.
Design and develop D365 components and third party integrations.
Design forms, workflow processes, web services, plugins, canvas apps, model driven apps and other components needed to meet the business requirements
Experience in building custom applications, modifications, integrations, data conversion routines, workflows, and custom reports for D365
Executing ongoing maintenance of developed systems
Experience working with data migration and data ingestion for D365
Excellent analytical, communication and technical skills combined with excellent planning and organizational skills
Prepare user manuals, system documentation and training manuals
Identify continuous improvement opportunities for assigned systems and processes.
Coordinate and lead user acceptance tests with the business units and end users against business requirements.
Provide end user guidance, documentation and assist users with day-to-day issues, problems, and questions.
Stay abreast of D365 enhancements, adapt quickly, and self-learn.
Dynamics 365 CE Developer Requirements:
B.A. or B.S. Degree in Computer Science, IS, IT (Information Technology) or related field, or equivalent combination of education and work experience.
5 – 7 years of total IT experience.
4 years of experience with D365 CE development.
D365 CRM Experience
Experience and understanding of Microsoft Products – PowerApps, Power Automate.
Knowledge of Azure Infrastructure, capabilities, and cloud basics.
Works well in team setting and individually.
Strong communication and customer service skills.
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
215,"Alkegen
3.4",Web Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Web Developer Responsibilities:
Design, implement and manage websites using WordPress
Support the Director of Global Marketing Communications and collaborate extensively with members of a marketing communication business unit team leaders
Manage front-end and back-end website development
Create WordPress plug-ins and themes
Create campaign landing pages linking to campaign automation tools and forms
Maintain well-documented, reusable, and transferrable code
Troubleshoot and resolve website problems
Stay abreast of new developments in software, trends, and practices
Interface with the Marcom Director and external agency teams designing and developing new comprehensive website property in 2022.
Integration Specialist Requirements:
Associate’s or Bachelor’s degree in communications, marketing or related area of study
1+ years of website development work in WordPress platform
Experience assisting with the planning, coordinating and executing of marketing initiatives
Successful candidate will have experience in creating and implementing new approaches to marketing strategy and will demonstrate a strong sense of urgency in solving problems, as well as a comfort in managing through ambiguity
Candidate will have a preference for a fast-paced and dynamic environment; a track record working effectively with cross-functional teams and prioritizing short- and longer-term strategic initiatives
Candidate will show a passion for digging in deep to identify specific needs and solutions
Additional requirements include: outstanding communication, oral and written, teamwork and interpersonal skills and a proficiency in Search Engine Optimization, and WordPress experience
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
